,logrecno,provider_id,frn,providername,dbaname,holdingcompanyname,hoconum,hocofinal,stateabbr,blockcode,techcode,consumer,maxaddown,maxadup,business
139,2454,69558,0002817500,McDonough Telephone Cooperative,McDonough Telephone Cooperative,McDonough Telephone Cooperative Inc.,130799,McDonough Telephone Cooperative Inc.,IL,170679543002060,50,1,250,250,1
140,2455,69558,0002817500,McDonough Telephone Cooperative,McDonough Telephone Cooperative,McDonough Telephone Cooperative Inc.,130799,McDonough Telephone Cooperative Inc.,IL,170679539001134,50,1,250,250,1
141,2456,69558,0002817500,McDonough Telephone Cooperative,McDonough Telephone Cooperative,McDonough Telephone Cooperative Inc.,130799,McDonough Telephone Cooperative Inc.,IL,170679539001133,50,1,250,250,1
142,2457,69558,0002817500,McDonough Telephone Cooperative,McDonough Telephone Cooperative,McDonough Telephone Cooperative Inc.,130799,McDonough Telephone Cooperative Inc.,IL,170679537002182,50,1,250,250,1
143,2458,69558,0002817500,McDonough Telephone Cooperative,McDonough Telephone Cooperative,McDonough Telephone Cooperative Inc.,130799,McDonough Telephone Cooperative Inc.,IL,170679543002061,50,1,250,250,1
144,2459,69558,0002817500,McDonough Telephone Cooperative,McDonough Telephone Cooperative,McDonough Telephone Cooperative Inc.,130799,McDonough Telephone Cooperative Inc.,IL,170679539002047,50,1,250,250,1
145,2460,69558,0002817500,McDonough Telephone Cooperative,McDonough Telephone Cooperative,McDonough Telephone Cooperative Inc.,130799,McDonough Telephone Cooperative Inc.,IL,170679537001171,50,1,250,250,1
146,2461,69558,0002817500,McDonough Telephone Cooperative,McDonough Telephone Cooperative,McDonough Telephone Cooperative Inc.,130799,McDonough Telephone Cooperative Inc.,IL,170679537001029,50,1,250,250,1
147,2462,69558,0002817500,McDonough Telephone Cooperative,McDonough Telephone Cooperative,McDonough Telephone Cooperative Inc.,130799,McDonough Telephone Cooperative Inc.,IL,170719735003136,50,1,250,250,1
148,2463,69558,0002817500,McDonough Telephone Cooperative,McDonough Telephone Cooperative,McDonough Telephone Cooperative Inc.,130799,McDonough Telephone Cooperative Inc.,IL,170719735002076,50,1,250,250,1
149,2464,69558,0002817500,McDonough Telephone Cooperative,McDonough Telephone Cooperative,McDonough Telephone Cooperative Inc.,130799,McDonough Telephone Cooperative Inc.,IL,170719735003126,50,1,250,250,1
150,2465,69558,0002817500,McDonough Telephone Cooperative,McDonough Telephone Cooperative,McDonough Telephone Cooperative Inc.,130799,McDonough Telephone Cooperative Inc.,IL,170719735002119,50,1,250,250,1
151,2466,69558,0002817500,McDonough Telephone Cooperative,McDonough Telephone Cooperative,McDonough Telephone Cooperative Inc.,130799,McDonough Telephone Cooperative Inc.,IL,170719735003180,50,1,250,250,1
152,2467,69558,0002817500,McDonough Telephone Cooperative,McDonough Telephone Cooperative,McDonough Telephone Cooperative Inc.,130799,McDonough Telephone Cooperative Inc.,IL,170719735001099,11,1,25,1,1
153,2468,69558,0002817500,McDonough Telephone Cooperative,McDonough Telephone Cooperative,McDonough Telephone Cooperative Inc.,130799,McDonough Telephone Cooperative Inc.,IL,170719735001106,11,1,25,1,1
154,2469,69558,0002817500,McDonough Telephone Cooperative,McDonough Telephone Cooperative,McDonough Telephone Cooperative Inc.,130799,McDonough Telephone Cooperative Inc.,IL,170719735001155,50,1,250,250,1
155,2470,69558,0002817500,McDonough Telephone Cooperative,McDonough Telephone Cooperative,McDonough Telephone Cooperative Inc.,130799,McDonough Telephone Cooperative Inc.,IL,170719735003081,50,1,250,250,1
156,2471,69558,0002817500,McDonough Telephone Cooperative,McDonough Telephone Cooperative,McDonough Telephone Cooperative Inc.,130799,McDonough Telephone Cooperative Inc.,IL,170719735002117,50,1,250,250,1
157,2472,69558,0002817500,McDonough Telephone Cooperative,McDonough Telephone Cooperative,McDonough Telephone Cooperative Inc.,130799,McDonough Telephone Cooperative Inc.,IL,170719735003170,50,1,250,250,1
158,2473,69558,0002817500,McDonough Telephone Cooperative,McDonough Telephone Cooperative,McDonough Telephone Cooperative Inc.,130799,McDonough Telephone Cooperative Inc.,IL,170719735003145,50,1,250,250,1
159,2474,69558,0002817500,McDonough Telephone Cooperative,McDonough Telephone Cooperative,McDonough Telephone Cooperative Inc.,130799,McDonough Telephone Cooperative Inc.,IL,170719735003142,50,1,250,250,1
160,2475,69558,0002817500,McDonough Telephone Cooperative,McDonough Telephone Cooperative,McDonough Telephone Cooperative Inc.,130799,McDonough Telephone Cooperative Inc.,IL,170719735002099,50,1,250,250,1
161,2476,69558,0002817500,McDonough Telephone Cooperative,McDonough Telephone Cooperative,McDonough Telephone Cooperative Inc.,130799,McDonough Telephone Cooperative Inc.,IL,170719735003150,50,1,250,250,1
162,2477,69558,0002817500,McDonough Telephone Cooperative,McDonough Telephone Cooperative,McDonough Telephone Cooperative Inc.,130799,McDonough Telephone Cooperative Inc.,IL,170719735002083,50,1,250,250,1
163,2478,69558,0002817500,McDonough Telephone Cooperative,McDonough Telephone Cooperative,McDonough Telephone Cooperative Inc.,130799,McDonough Telephone Cooperative Inc.,IL,170719735003161,50,1,250,250,1
164,2479,69558,0002817500,McDonough Telephone Cooperative,McDonough Telephone Cooperative,McDonough Telephone Cooperative Inc.,130799,McDonough Telephone Cooperative Inc.,IL,170719734001133,11,1,25,1,1
165,2480,69558,0002817500,McDonough Telephone Cooperative,McDonough Telephone Cooperative,McDonough Telephone Cooperative Inc.,130799,McDonough Telephone Cooperative Inc.,IL,170719735001046,11,1,25,1,1
166,2481,69558,0002817500,McDonough Telephone Cooperative,McDonough Telephone Cooperative,McDonough Telephone Cooperative Inc.,130799,McDonough Telephone Cooperative Inc.,IL,170719735003173,50,1,250,250,1
167,2482,69558,0002817500,McDonough Telephone Cooperative,McDonough Telephone Cooperative,McDonough Telephone Cooperative Inc.,130799,McDonough Telephone Cooperative Inc.,IL,170719735003122,50,1,250,250,1
168,2483,69558,0002817500,McDonough Telephone Cooperative,McDonough Telephone Cooperative,McDonough Telephone Cooperative Inc.,130799,McDonough Telephone Cooperative Inc.,IL,170719735003156,50,1,250,250,1
169,2484,69558,0002817500,McDonough Telephone Cooperative,McDonough Telephone Cooperative,McDonough Telephone Cooperative Inc.,130799,McDonough Telephone Cooperative Inc.,IL,170719735003151,50,1,250,250,1
170,2485,69558,0002817500,McDonough Telephone Cooperative,McDonough Telephone Cooperative,McDonough Telephone Cooperative Inc.,130799,McDonough Telephone Cooperative Inc.,IL,170719735003205,50,1,250,250,1
171,2486,69558,0002817500,McDonough Telephone Cooperative,McDonough Telephone Cooperative,McDonough Telephone Cooperative Inc.,130799,McDonough Telephone Cooperative Inc.,IL,170719735002101,50,1,250,250,1
172,2487,69558,0002817500,McDonough Telephone Cooperative,McDonough Telephone Cooperative,McDonough Telephone Cooperative Inc.,130799,McDonough Telephone Cooperative Inc.,IL,170719735002078,50,1,250,250,1
173,2488,69558,0002817500,McDonough Telephone Cooperative,McDonough Telephone Cooperative,McDonough Telephone Cooperative Inc.,130799,McDonough Telephone Cooperative Inc.,IL,170719735002115,50,1,250,250,1
174,2489,69558,0002817500,McDonough Telephone Cooperative,McDonough Telephone Cooperative,McDonough Telephone Cooperative Inc.,130799,McDonough Telephone Cooperative Inc.,IL,170719735003103,50,1,250,250,1
175,2490,69558,0002817500,McDonough Telephone Cooperative,McDonough Telephone Cooperative,McDonough Telephone Cooperative Inc.,130799,McDonough Telephone Cooperative Inc.,IL,170719735003105,50,1,250,250,1
176,2491,69558,0002817500,McDonough Telephone Cooperative,McDonough Telephone Cooperative,McDonough Telephone Cooperative Inc.,130799,McDonough Telephone Cooperative Inc.,IL,170719735003158,50,1,250,250,1
177,2492,69558,0002817500,McDonough Telephone Cooperative,McDonough Telephone Cooperative,McDonough Telephone Cooperative Inc.,130799,McDonough Telephone Cooperative Inc.,IL,170719735003084,50,1,250,250,1
178,2493,69558,0002817500,McDonough Telephone Cooperative,McDonough Telephone Cooperative,McDonough Telephone Cooperative Inc.,130799,McDonough Telephone Cooperative Inc.,IL,170719735003169,50,1,250,250,1
179,2494,69558,0002817500,McDonough Telephone Cooperative,McDonough Telephone Cooperative,McDonough Telephone Cooperative Inc.,130799,McDonough Telephone Cooperative Inc.,IL,170719735003121,50,1,250,250,1
180,2495,69558,0002817500,McDonough Telephone Cooperative,McDonough Telephone Cooperative,McDonough Telephone Cooperative Inc.,130799,McDonough Telephone Cooperative Inc.,IL,170719735003117,50,1,250,250,1
181,2496,69558,0002817500,McDonough Telephone Cooperative,McDonough Telephone Cooperative,McDonough Telephone Cooperative Inc.,130799,McDonough Telephone Cooperative Inc.,IL,170719735003181,50,1,250,250,1
182,2497,69558,0002817500,McDonough Telephone Cooperative,McDonough Telephone Cooperative,McDonough Telephone Cooperative Inc.,130799,McDonough Telephone Cooperative Inc.,IL,170719735003124,50,1,250,250,1
183,2498,69558,0002817500,McDonough Telephone Cooperative,McDonough Telephone Cooperative,McDonough Telephone Cooperative Inc.,130799,McDonough Telephone Cooperative Inc.,IL,170719735002073,50,1,250,250,1
184,2499,69558,0002817500,McDonough Telephone Cooperative,McDonough Telephone Cooperative,McDonough Telephone Cooperative Inc.,130799,McDonough Telephone Cooperative Inc.,IL,170719735003139,50,1,250,250,1
185,2500,69558,0002817500,McDonough Telephone Cooperative,McDonough Telephone Cooperative,McDonough Telephone Cooperative Inc.,130799,McDonough Telephone Cooperative Inc.,IL,170719735003143,50,1,250,250,1
186,2501,69558,0002817500,McDonough Telephone Cooperative,McDonough Telephone Cooperative,McDonough Telephone Cooperative Inc.,130799,McDonough Telephone Cooperative Inc.,IL,170719735003144,50,1,250,250,1
187,2502,69558,0002817500,McDonough Telephone Cooperative,McDonough Telephone Cooperative,McDonough Telephone Cooperative Inc.,130799,McDonough Telephone Cooperative Inc.,IL,170719735003141,50,1,250,250,1
188,2503,69558,0002817500,McDonough Telephone Cooperative,McDonough Telephone Cooperative,McDonough Telephone Cooperative Inc.,130799,McDonough Telephone Cooperative Inc.,IL,170719735001001,11,1,25,1,1
189,2504,69558,0002817500,McDonough Telephone Cooperative,McDonough Telephone Cooperative,McDonough Telephone Cooperative Inc.,130799,McDonough Telephone Cooperative Inc.,IL,170719735001075,11,1,25,1,1
190,2505,69558,0002817500,McDonough Telephone Cooperative,McDonough Telephone Cooperative,McDonough Telephone Cooperative Inc.,130799,McDonough Telephone Cooperative Inc.,IL,170719735003080,50,1,250,250,1
191,2506,69558,0002817500,McDonough Telephone Cooperative,McDonough Telephone Cooperative,McDonough Telephone Cooperative Inc.,130799,McDonough Telephone Cooperative Inc.,IL,170719735003129,50,1,250,250,1
192,2507,69558,0002817500,McDonough Telephone Cooperative,McDonough Telephone Cooperative,McDonough Telephone Cooperative Inc.,130799,McDonough Telephone Cooperative Inc.,IL,170719735001010,11,1,25,1,1
193,2508,69558,0002817500,McDonough Telephone Cooperative,McDonough Telephone Cooperative,McDonough Telephone Cooperative Inc.,130799,McDonough Telephone Cooperative Inc.,IL,170719735001027,11,1,25,1,1
194,2509,69558,0002817500,McDonough Telephone Cooperative,McDonough Telephone Cooperative,McDonough Telephone Cooperative Inc.,130799,McDonough Telephone Cooperative Inc.,IL,170719735001078,11,1,25,1,1
195,2510,69558,0002817500,McDonough Telephone Cooperative,McDonough Telephone Cooperative,McDonough Telephone Cooperative Inc.,130799,McDonough Telephone Cooperative Inc.,IL,170719735001091,11,1,25,1,1
196,2511,69558,0002817500,McDonough Telephone Cooperative,McDonough Telephone Cooperative,McDonough Telephone Cooperative Inc.,130799,McDonough Telephone Cooperative Inc.,IL,170719734001134,11,1,25,1,1
197,2512,69558,0002817500,McDonough Telephone Cooperative,McDonough Telephone Cooperative,McDonough Telephone Cooperative Inc.,130799,McDonough Telephone Cooperative Inc.,IL,170719734003147,50,1,250,250,1
198,2513,69558,0002817500,McDonough Telephone Cooperative,McDonough Telephone Cooperative,McDonough Telephone Cooperative Inc.,130799,McDonough Telephone Cooperative Inc.,IL,170719735003115,50,1,250,250,1
199,2514,69558,0002817500,McDonough Telephone Cooperative,McDonough Telephone Cooperative,McDonough Telephone Cooperative Inc.,130799,McDonough Telephone Cooperative Inc.,IL,170719735003164,50,1,250,250,1
200,2515,69558,0002817500,McDonough Telephone Cooperative,McDonough Telephone Cooperative,McDonough Telephone Cooperative Inc.,130799,McDonough Telephone Cooperative Inc.,IL,170719735003128,50,1,250,250,1
201,2516,69558,0002817500,McDonough Telephone Cooperative,McDonough Telephone Cooperative,McDonough Telephone Cooperative Inc.,130799,McDonough Telephone Cooperative Inc.,IL,170719735001089,11,1,25,1,1
202,2517,69558,0002817500,McDonough Telephone Cooperative,McDonough Telephone Cooperative,McDonough Telephone Cooperative Inc.,130799,McDonough Telephone Cooperative Inc.,IL,170719735001086,11,1,25,1,1
203,2518,69558,0002817500,McDonough Telephone Cooperative,McDonough Telephone Cooperative,McDonough Telephone Cooperative Inc.,130799,McDonough Telephone Cooperative Inc.,IL,170719735001105,11,1,25,1,1
204,2519,69558,0002817500,McDonough Telephone Cooperative,McDonough Telephone Cooperative,McDonough Telephone Cooperative Inc.,130799,McDonough Telephone Cooperative Inc.,IL,170719735001105,12,1,75,50,1
205,2520,69558,0002817500,McDonough Telephone Cooperative,McDonough Telephone Cooperative,McDonough Telephone Cooperative Inc.,130799,McDonough Telephone Cooperative Inc.,IL,170719735001102,11,1,25,1,1
206,2521,69558,0002817500,McDonough Telephone Cooperative,McDonough Telephone Cooperative,McDonough Telephone Cooperative Inc.,130799,McDonough Telephone Cooperative Inc.,IL,170719735001118,11,1,25,1,1
207,2522,69558,0002817500,McDonough Telephone Cooperative,McDonough Telephone Cooperative,McDonough Telephone Cooperative Inc.,130799,McDonough Telephone Cooperative Inc.,IL,170719735001118,12,1,75,50,1
208,2523,69558,0002817500,McDonough Telephone Cooperative,McDonough Telephone Cooperative,McDonough Telephone Cooperative Inc.,130799,McDonough Telephone Cooperative Inc.,IL,170719735001130,11,1,25,1,1
209,2524,69558,0002817500,McDonough Telephone Cooperative,McDonough Telephone Cooperative,McDonough Telephone Cooperative Inc.,130799,McDonough Telephone Cooperative Inc.,IL,170719735001126,11,1,25,1,1
210,2525,69558,0002817500,McDonough Telephone Cooperative,McDonough Telephone Cooperative,McDonough Telephone Cooperative Inc.,130799,McDonough Telephone Cooperative Inc.,IL,170719735001126,50,1,250,250,1
211,2526,69558,0002817500,McDonough Telephone Cooperative,McDonough Telephone Cooperative,McDonough Telephone Cooperative Inc.,130799,McDonough Telephone Cooperative Inc.,IL,170719735001134,11,1,25,1,1
212,2527,69558,0002817500,McDonough Telephone Cooperative,McDonough Telephone Cooperative,McDonough Telephone Cooperative Inc.,130799,McDonough Telephone Cooperative Inc.,IL,170719735001137,11,1,25,1,1
213,2528,69558,0002817500,McDonough Telephone Cooperative,McDonough Telephone Cooperative,McDonough Telephone Cooperative Inc.,130799,McDonough Telephone Cooperative Inc.,IL,170719735001137,50,1,250,250,1
214,2529,69558,0002817500,McDonough Telephone Cooperative,McDonough Telephone Cooperative,McDonough Telephone Cooperative Inc.,130799,McDonough Telephone Cooperative Inc.,IL,170719735001146,11,1,25,1,1
215,2530,69558,0002817500,McDonough Telephone Cooperative,McDonough Telephone Cooperative,McDonough Telephone Cooperative Inc.,130799,McDonough Telephone Cooperative Inc.,IL,170719735001154,11,1,25,1,1
216,2531,69558,0002817500,McDonough Telephone Cooperative,McDonough Telephone Cooperative,McDonough Telephone Cooperative Inc.,130799,McDonough Telephone Cooperative Inc.,IL,170719735001154,12,1,75,50,1
217,2532,69558,0002817500,McDonough Telephone Cooperative,McDonough Telephone Cooperative,McDonough Telephone Cooperative Inc.,130799,McDonough Telephone Cooperative Inc.,IL,170719735001111,11,1,25,1,1
218,2533,69558,0002817500,McDonough Telephone Cooperative,McDonough Telephone Cooperative,McDonough Telephone Cooperative Inc.,130799,McDonough Telephone Cooperative Inc.,IL,170719735001111,12,1,75,50,1
219,2534,69558,0002817500,McDonough Telephone Cooperative,McDonough Telephone Cooperative,McDonough Telephone Cooperative Inc.,130799,McDonough Telephone Cooperative Inc.,IL,170719734003104,50,1,250,250,1
